"instant_m","pinks","pink_abundance","releases","basin","region","stock","stock_name","origin","year_code","year","stock_lab","npgo","sog_seals","ps_seals","juan_seals","coast_seals","salish_herring","max_temp","precip","sst","sst_arc","salish_seals","releases_x_pinks","releases_x_pink_ab"
4.03419063940235,"0",0,-0.193271186079665,"PS","1","BAK_H","Baker hatchery","H","12",1983,"Baker hatchery",0.5,11164.34634,7594.447944,1350.990001,8.19126081453495,11.3513120077616,15.85869565,177.2,0.855652173913043,0.109153091,9.90896175595631,0,0
3.2114038100295,"0",0,0.0281553958236329,"PS","1","BAK_H","Baker hatchery","H","14",1985,"Baker hatchery",0.16,14330.13492,8957.328203,1970.640001,8.2568305229383,10.6482067386401,13.94456522,120,0.175652173913043,-0.218204901,10.136902299023,0,0
3.40822199659912,"0",0,0.245715343425155,"PS","1","BAK_H","Baker hatchery","H","16",1987,"Baker hatchery",0.58,19232.75625,9608.363973,1554.48,8.4974230433886,10.9343383541094,16.2923913,267.3,0.185652173913043,-0.276376541,10.3220531474134,0,0
3.32423634052603,"1",6.26995635156381,0.44791282681001,"PS","1","BAK_H","Baker hatchery","H","17",1988,"Baker hatchery",0.96,21605.2007,11765.406,2322.54,8.47901308195908,10.5447359923049,14.6673913,253.3,-0.0243478260869558,-0.220489463,10.4827139801516,0.44791282681001,2.80839387340433
2.49012021684089,"0",0,0.232579758835316,"PS","1","BAK_H","Baker hatchery","H","22",1993,"Baker hatchery",-2.23,32905.28954,15938.01,3295.620001,8.59827904731374,11.5669874230688,15.86195652,310.2,0.0956521739130434,0.513727288,10.8616669650058,0,0
2.23119509690737,"0",0,0.303575892272708,"PS","1","BAK_W","Baker wild","W","20",1991,"Baker wild",-0.62,27530.09234,13439.52,1894.14,8.67640987432453,11.0152957246316,13.69347826,319.9,-0.134347826086955,-0.294367106,10.6657818139588,0,0
3.0878475624618,"1",6.63664819779845,0.86878662214151,"PS","1","BAK_W","Baker wild","W","21",1992,"Baker wild",-0.26,26357.67756,13799.07,2417.4,8.76596238332942,11.4646171846761,17.82608696,150.4,0.245652173913044,0.596018105,10.6590024832518,0.86878662214151,5.76583117010685
2.65072513448294,"0",0,0.232579758835316,"PS","1","BAK_W","Baker wild","W","22",1993,"Baker wild",-2.23,32905.28954,15938.01,3295.620001,8.59827904731374,11.5669874230688,15.86195652,310.2,0.0956521739130434,0.513727288,10.8616669650058,0,0
2.83361342407756,"1",6.24552022448839,0.302948025568758,"PS","1","BAK_W","Baker wild","W","23",1994,"Baker wild",-1.9,41049.55851,15114.11807,2276.639999,8.58721353431361,11.3201534923014,16.36630435,174.9,0.385652173913044,0.318088416,10.9757612830129,0.302948025568758,1.8920680206585
2.60911025324731,"0",0,0.312850086548661,"PS","1","BAK_W","Baker wild","W","24",1995,"Baker wild",-1.37,41095.4792,16981.7181,3489.929999,8.91550074537209,11.2949311336387,16.59565217,176.1,0.555652173913044,0.135559121,11.0278833593375,0,0
3.083471187862,"1",5.9109536257291,0.336370380696158,"PS","1","BAK_W","Baker wild","W","25",1996,"Baker wild",-0.95,41373.41857,18257.49,3041.639999,8.47213724636392,11.3420659670797,14.39565217,241.6,0.125652173913045,0.331541892,11.045678808883,0.336370380696158,1.98826972136383
2.29461692334487,"0",0,0.0833772103031228,"PS","1","BAK_W","Baker wild","W","26",1997,"Baker wild",-1.12,36548.51525,15795.72,3494.520001,8.77309508134169,11.1398162145681,14.63369565,364.6,0.715652173913044,1.241186385,10.9302234458375,0,0
3.56136613381498,"1",5.65677196928421,0.233314925599177,"PS","1","BAK_W","Baker wild","W","27",1998,"Baker wild",1.11,32223.48392,14669.64,2653.019999,8.66490702311481,11.354621170818,14.24673913,176.1,0.935652173913043,0.036929395,10.8106597147117,0.233314925599177,1.31980933114506
2.55618785179296,"0",0,-0.012079908032561,"PS","1","BAK_W","Baker wild","W","28",1999,"Baker wild",1.78,36560.08502,13691.97,2680.559999,8.53087713730968,11.5174352804481,13.22934783,184.4,0.245652173913044,-0.91383573,10.876774968865,0,0
3.2114038100295,"1",6.7520342280507,-0.611952591089308,"PS","1","BAK_W","Baker wild","W","31",2002,"Baker wild",1.98,42295.46676,14835.94782,2669.164984,8.74644927842205,11.8173392778976,12.57934783,209.2,0.195652173913045,-0.017439412,10.9987706315974,-0.611952591089308,-4.13192484097932
2.89137225822975,"0",0,-0.672493624516205,"PS","1","BAK_W","Baker wild","W","32",2003,"Baker wild",1.48,42822.23217,14902.38449,2681.117738,8.76851936289486,12.0267426096722,13.825,260.2,0.365652173913045,0.495117412,11.0088393197806,0,0
